Dataset,Source_Attack,Unseen_Attack,Fold,RF_Precision,RF_Recall,RF_F1,RF_Specificity,AE_Precision,AE_Recall,AE_F1,AE_Specificity,Ensemble_Precision,Ensemble_Recall,Ensemble_F1,Ensemble_Specificity,RF_Weight,AE_Weight,Decision_Threshold
KDD,R2L,U2R,2,0.0,0.0,0.0,0.9999671045868541,0.0033280507131537244,0.8076923076923077,0.006628787878787879,0.9870700466703674,0.0,0.0,0.0,0.9999157055038138,1.0,0.0,0.4
KDD,U2R,DoS,2,0.0,0.0,0.0,0.9999938321100351,0.9855595667870036,0.23833240709885334,0.3838423470428872,0.9860605686794548,0.13043478260869565,1.5451548322399645e-06,3.0902730565272746e-06,0.9999588807335678,0.8,0.19999999999999996,0.3
KDD,U2R,Probing,2,0.0,0.0,0.0,0.9999938321100351,0.6794326241134752,0.699236046907693,0.6891921057048992,0.9860605686794548,0.0,0.0,0.0,0.9999588807335678,0.8,0.19999999999999996,0.3
KDD,U2R,R2L,2,0.25,0.0017761989342806395,0.003527336860670194,0.9999938321100351,0.03156691901156978,0.3925399644760213,0.05843469063987308,0.9860605686794548,0.2857142857142857,0.014209591474245116,0.02707275803722504,0.9999588807335678,0.8,0.19999999999999996,0.3
KDD,DoS,Probing,3,0.9992,0.3646537881368303,0.5343125022280846,0.9999876642454322,0.488006230529595,0.6098000097318865,0.5421470441911271,0.9729682498237016,0.9992993928070995,0.4164274244562308,0.5878756654645372,0.9999876642454322,0.8,0.19999999999999996,0.4
KDD,DoS,R2L,3,0.0,0.0,0.0,0.9999876642454322,0.017045454545454544,0.4049733570159858,0.032713968003443575,0.9729682498237016,0.0,0.0,0.0,0.9999876642454322,0.8,0.19999999999999996,0.4
KDD,DoS,U2R,3,0.0,0.0,0.0,0.9999876642454322,0.0012913026965438662,0.6538461538461539,0.0025775149723296187,0.9729682498237016,0.0,0.0,0.0,0.9999876642454322,0.8,0.19999999999999996,0.4
KDD,Probing,DoS,3,0.9999604459437316,0.27343987004217757,0.42944712821823666,0.9999568248590126,0.1001845144536322,0.0007550656613545961,0.0014988349778599786,0.9729291866009034,0.9999458622923398,0.2758832748835597,0.4324534236710124,0.9999403771862555,0.8,0.19999999999999996,0.4
KDD,Probing,R2L,3,0.0,0.0,0.0,0.9999568248590126,0.016874486672142162,0.40142095914742454,0.03238750358268845,0.9729291866009034,0.0,0.0,0.0,0.9999403771862555,0.8,0.19999999999999996,0.4
KDD,Probing,U2R,3,0.0,0.0,0.0,0.9999568248590126,0.0012894417475728156,0.6538461538461539,0.0025738077214231643,0.9729291866009034,0.0,0.0,0.0,0.9999403771862555,0.8,0.19999999999999996,0.4
KDD,R2L,DoS,3,0.0,0.0,0.0,0.9999650486953912,0.9864067080237235,0.22357772360579392,0.3645312461292152,0.9877012526958764,0.02857142857142857,5.150516107466548e-07,1.0300846523567306e-06,0.9999300973907823,1.0,0.0,0.4
KDD,R2L,Probing,3,0.0,0.0,0.0,0.9999650486953912,0.6832742097739186,0.6279499781032554,0.6544449515695522,0.9877012526958764,0.0,0.0,0.0,0.9999300973907823,1.0,0.0,0.4
KDD,R2L,U2R,3,0.0,0.0,0.0,0.9999650486953912,0.0028338056342723785,0.6538461538461539,0.005643153526970954,0.9877012526958764,0.0,0.0,0.0,0.9999300973907823,1.0,0.0,0.4
KDD,U2R,DoS,3,0.0,0.0,0.0,1.0,0.9848284212578964,0.22370288114720535,0.36458957220654126,0.9862435776977782,0.0,0.0,0.0,0.9999979440409054,1.0,0.0,0.3
KDD,U2R,Probing,3,0.0,0.0,0.0,1.0,0.6617632190880599,0.6370006325726242,0.6491458607095927,0.9862435776977782,0.0,0.0,0.0,0.9999979440409054,1.0,0.0,0.3
KDD,U2R,R2L,3,0.0,0.0,0.0,1.0,0.03448773448773449,0.42451154529307283,0.06379287334845857,0.9862435776977782,0.6666666666666666,0.003552397868561279,0.007067137809187279,0.9999979440409054,1.0,0.0,0.3
KDD,DoS,Probing,4,0.9997486173956762,0.3870371271470975,0.5580383765390957,0.9999958880733568,0.44887865287321604,0.5785119945501436,0.5055169334779004,0.9699891033943955,0.999150292087095,0.457739282759963,0.6278448908763266,0.9999835522934271,1.0,0.0,0.3
KDD,DoS,R2L,4,0.0,0.0,0.0,0.9999958880733568,0.01471481606479919,0.3872113676731794,0.028352191442320197,0.9699891033943955,0.3333333333333333,0.007104795737122558,0.01391304347826087,0.9999835522934271,1.0,0.0,0.3
KDD,DoS,U2R,4,0.0,0.0,0.0,0.9999958880733568,0.0014365850321521412,0.8076923076923077,0.0028680688336520078,0.9699891033943955,0.0,0.0,0.0,0.9999835522934271,1.0,0.0,0.3
KDD,Probing,DoS,4,0.9999715089974586,0.27115767635495913,0.4266284716383682,0.9999691605501758,0.986331925935199,0.2231924650009554,0.36401391407779754,0.9876539402537059,0.9999810842149666,0.27228151896960834,0.42801913358043764,0.9999794403667839,0.8,0.19999999999999996,0.5
KDD,Probing,R2L,4,0.0,0.0,0.0,0.9999691605501758,0.034721105931522264,0.3836589698046181,0.06367924528301887,0.9876539402537059,0.0,0.0,0.0,0.9999794403667839,0.8,0.19999999999999996,0.5
KDD,Probing,U2R,4,0.0,0.0,0.0,0.9999691605501758,0.0034848987719880518,0.8076923076923077,0.006939854593522803,0.9876539402537059,0.0,0.0,0.0,0.9999794403667839,0.8,0.19999999999999996,0.5
KDD,R2L,DoS,4,0.0,0.0,0.0,0.9999424330269948,0.9864656271161708,0.22283759444115098,0.3635508835614712,0.9877958017228973,0.0,0.0,0.0,0.9999424330269948,1.0,0.0,0.5
